activo_id,timestamp,sensor_id,temperatura,vibracion,estado_operativo
EQ-038,2026-04-07T18:15:00,VIB-001,,7.896528042961393,1
EQ-038,2026-04-07T18:15:00,PRES-001,,,1
EQ-032,2026-04-07T18:15:00,TEMP-001,30.299468846376456,,1
EQ-032,2026-04-07T18:15:00,VIB-001,,16.621535660395963,0
EQ-032,2026-04-07T18:15:00,PRES-001,,,1
EQ-015,2026-04-07T18:15:00,TEMP-001,22.407710650666147,,1
EQ-015,2026-04-07T18:15:00,VIB-001,,36.81791055169798,0
EQ-015,2026-04-07T18:15:00,PRES-001,,,1
EQ-008,2026-04-07T18:15:00,TEMP-001,78.24913380512578,,1
EQ-008,2026-04-07T18:15:00,VIB-001,,4.055234225505005,0
EQ-008,2026-04-07T18:15:00,PRES-001,,,1
EQ-050,2026-04-07T18:15:00,TEMP-001,62.86898734118988,,1
EQ-050,2026-04-07T18:15:00,VIB-001,,5.437247707384834,1
EQ-050,2026-04-07T18:15:00,PRES-001,,,1
EQ-045,2026-04-07T18:15:00,TEMP-001,26.263840211890567,,1
EQ-045,2026-04-07T18:15:00,VIB-001,,42.28136644677349,1
EQ-045,2026-04-07T18:15:00,PRES-001,,,1
EQ-016,2026-04-07T18:15:00,TEMP-001,86.62345565488324,,1
EQ-016,2026-04-07T18:15:00,VIB-001,,37.10006179428157,1
EQ-016,2026-04-07T18:15:00,PRES-001,,,1
EQ-040,2026-04-07T18:30:00,TEMP-001,88.96441819929417,,1
EQ-040,2026-04-07T18:30:00,VIB-001,,24.443981031784645,0
EQ-040,2026-04-07T18:30:00,PRES-001,,,1
EQ-041,2026-04-07T18:30:00,TEMP-001,73.52627880610127,,1
EQ-041,2026-04-07T18:30:00,VIB-001,,6.29017114174189,1
EQ-041,2026-04-07T18:30:00,PRES-001,,,0
EQ-032,2026-04-07T18:30:00,TEMP-001,89.05042118816154,,1
EQ-032,2026-04-07T18:30:00,VIB-001,,46.87879055000919,1
EQ-032,2026-04-07T18:30:00,PRES-001,,,1
EQ-018,2026-04-07T18:30:00,TEMP-001,79.42605501485946,,1
EQ-018,2026-04-07T18:30:00,VIB-001,,43.359518021729706,1
EQ-018,2026-04-07T18:30:00,PRES-001,,,1
EQ-033,2026-04-07T18:30:00,TEMP-001,86.12327069605635,,1
EQ-033,2026-04-07T18:30:00,VIB-001,,22.36418539709682,1
EQ-033,2026-04-07T18:30:00,PRES-001,,,1
EQ-001,2026-04-07T18:30:00,TEMP-001,58.492278472322276,,1
EQ-001,2026-04-07T18:30:00,VIB-001,,5.476751549647274,1
EQ-001,2026-04-07T18:30:00,PRES-001,,,1
EQ-029,2026-04-07T18:30:00,TEMP-001,22.884211911588768,,1
EQ-029,2026-04-07T18:30:00,VIB-001,,34.00686845635435,1
EQ-029,2026-04-07T18:30:00,PRES-001,,,1
EQ-011,2026-04-07T18:30:00,TEMP-001,21.043438933931398,,1
EQ-011,2026-04-07T18:30:00,VIB-001,,13.864571415042882,1
EQ-011,2026-04-07T18:30:00,PRES-001,,,1
EQ-025,2026-04-07T18:30:00,TEMP-001,70.91606622179819,,1
EQ-025,2026-04-07T18:30:00,VIB-001,,28.230233728160727,1
EQ-025,2026-04-07T18:30:00,PRES-001,,,1
EQ-008,2026-04-07T18:30:00,TEMP-001,72.39385744859976,,1
EQ-008,2026-04-07T18:30:00,VIB-001,,5.909985695800995,1
EQ-008,2026-04-07T18:30:00,PRES-001,,,1
EQ-049,2026-04-07T18:30:00,TEMP-001,36.989262966068885,,0
EQ-049,2026-04-07T18:30:00,VIB-001,,42.80233086879392,1
EQ-049,2026-04-07T18:30:00,PRES-001,,,1
EQ-048,2026-04-07T18:30:00,TEMP-001,57.635161047925116,,1
EQ-048,2026-04-07T18:30:00,VIB-001,,,1
EQ-048,2026-04-07T18:30:00,PRES-001,,,0
EQ-030,2026-04-07T18:30:00,TEMP-001,61.65545625337089,,0
EQ-030,2026-04-07T18:30:00,VIB-001,,34.028886319859396,1
EQ-030,2026-04-07T18:30:00,PRES-001,,,1
EQ-037,2026-04-07T18:30:00,TEMP-001,35.54168695941233,,1
EQ-037,2026-04-07T18:30:00,VIB-001,,,1
EQ-037,2026-04-07T18:30:00,PRES-001,,,1
EQ-026,2026-04-07T18:30:00,TEMP-001,26.591389393882512,,1
EQ-026,2026-04-07T18:30:00,VIB-001,,39.028044053638084,1
EQ-026,2026-04-07T18:30:00,PRES-001,,,0
EQ-042,2026-04-07T18:30:00,TEMP-001,61.53369887873211,,0
EQ-042,2026-04-07T18:30:00,VIB-001,,17.90807002471705,1
EQ-042,2026-04-07T18:30:00,PRES-001,,,0
EQ-020,2026-04-07T18:30:00,TEMP-001,84.0480674718797,,1
EQ-020,2026-04-07T18:30:00,VIB-001,,49.98269728464781,1
EQ-020,2026-04-07T18:30:00,PRES-001,,,1
EQ-043,2026-04-07T18:45:00,TEMP-001,79.1969236308883,,1
EQ-043,2026-04-07T18:45:00,VIB-001,,43.95089256178386,1
EQ-043,2026-04-07T18:45:00,PRES-001,,,1
EQ-014,2026-04-07T18:45:00,TEMP-001,83.81034406609145,,1
EQ-014,2026-04-07T18:45:00,VIB-001,,28.87658692585186,1
EQ-014,2026-04-07T18:45:00,PRES-001,,,1
EQ-022,2026-04-07T18:45:00,TEMP-001,62.040078509779455,,1
EQ-022,2026-04-07T18:45:00,VIB-001,,37.81695197438798,1
EQ-022,2026-04-07T18:45:00,PRES-001,,,1
EQ-024,2026-04-07T18:45:00,TEMP-001,88.75280520701355,,1
EQ-024,2026-04-07T18:45:00,VIB-001,,41.84489336965642,1
EQ-024,2026-04-07T18:45:00,PRES-001,,,1
EQ-044,2026-04-07T18:45:00,TEMP-001,40.58304477496183,,1
EQ-044,2026-04-07T18:45:00,VIB-001,,37.931874489596794,1
EQ-044,2026-04-07T18:45:00,PRES-001,,,1
EQ-019,2026-04-07T18:45:00,TEMP-001,82.74891918453464,,1
EQ-019,2026-04-07T18:45:00,VIB-001,,35.544011877086945,1
EQ-019,2026-04-07T18:45:00,PRES-001,,,1
EQ-005,2026-04-07T18:45:00,TEMP-001,22.24801644595667,,1
EQ-005,2026-04-07T18:45:00,VIB-001,,45.696056914674074,1
EQ-005,2026-04-07T18:45:00,PRES-001,,,1
EQ-049,2026-04-07T18:45:00,TEMP-001,24.49988130716057,,1
EQ-049,2026-04-07T18:45:00,VIB-001,,27.688561771414776,1
EQ-049,2026-04-07T18:45:00,PRES-001,,,1
EQ-039,2026-04-07T18:45:00,TEMP-001,79.28396403938892,,1
EQ-039,2026-04-07T18:45:00,VIB-001,,45.614348034234176,1
EQ-039,2026-04-07T18:45:00,PRES-001,,,1
EQ-015,2026-04-07T18:45:00,TEMP-001,63.326859623735075,,1
EQ-015,2026-04-07T18:45:00,VIB-001,,5.200680423707032,1
EQ-015,2026-04-07T18:45:00,PRES-001,,,1
EQ-048,2026-04-07T18:45:00,TEMP-001,,,1
EQ-048,2026-04-07T18:45:00,VIB-001,,0.09818644364121276,1
EQ-048,2026-04-07T18:45:00,PRES-001,,,1
EQ-031,2026-04-07T18:45:00,TEMP-001,26.12607115779965,,1
EQ-031,2026-04-07T18:45:00,VIB-001,,47.060010788779,1
EQ-031,2026-04-07T18:45:00,PRES-001,,,1
EQ-050,2026-04-07T18:45:00,TEMP-001,93.68232619352455,,1
EQ-050,2026-04-07T18:45:00,VIB-001,,31.621781538630323,1
EQ-050,2026-04-07T18:45:00,PRES-001,,,1
EQ-001,2026-04-07T18:45:00,TEMP-001,68.94787180174055,,1
EQ-001,2026-04-07T18:45:00,VIB-001,,,1
EQ-001,2026-04-07T18:45:00,PRES-001,,,0
EQ-037,2026-04-07T18:45:00,TEMP-001,82.37688586269478,,0
EQ-037,2026-04-07T18:45:00,VIB-001,,23.187614494866526,1
EQ-037,2026-04-07T18:45:00,PRES-001,,,0
EQ-023,2026-04-07T19:00:00,TEMP-001,86.40635694695361,,1
EQ-023,2026-04-07T19:00:00,VIB-001,,31.354636077961008,1
EQ-023,2026-04-07T19:00:00,PRES-001,,,1
EQ-036,2026-04-07T19:00:00,TEMP-001,45.22353334929277,,0
EQ-036,2026-04-07T19:00:00,VIB-001,,46.62090008962673,1
EQ-036,2026-04-07T19:00:00,PRES-001,,,1
EQ-047,2026-04-07T19:00:00,TEMP-001,32.14174913308554,,1
EQ-047,2026-04-07T19:00:00,VIB-001,,49.25637170481403,0
EQ-047,2026-04-07T19:00:00,PRES-001,,,1
EQ-012,2026-04-07T19:00:00,TEMP-001,26.953688937364735,,1
EQ-012,2026-04-07T19:00:00,VIB-001,,18.761107226148887,1
EQ-012,2026-04-07T19:00:00,PRES-001,,,1
EQ-029,2026-04-07T19:00:00,TEMP-001,40.76839493517184,,1
EQ-029,2026-04-07T19:00:00,VIB-001,,45.99724316950978,1
EQ-029,2026-04-07T19:00:00,PRES-001,,,1
EQ-017,2026-04-07T19:00:00,TEMP-001,86.15184234834939,,1
EQ-017,2026-04-07T19:00:00,VIB-001,,21.088880542893286,1
EQ-017,2026-04-07T19:00:00,PRES-001,,,0
EQ-004,2026-04-07T19:00:00,TEMP-001,79.83257691526207,,1
EQ-004,2026-04-07T19:00:00,VIB-001,,45.583655111328085,1
EQ-004,2026-04-07T19:00:00,PRES-001,,,1
EQ-043,2026-04-07T19:00:00,TEMP-001,42.494053493181816,,1
EQ-043,2026-04-07T19:00:00,VIB-001,,22.471369500279533,1
EQ-043,2026-04-07T19:00:00,PRES-001,,,1
EQ-028,2026-04-07T19:00:00,TEMP-001,53.97948337994198,,1
EQ-028,2026-04-07T19:00:00,VIB-001,,36.87999343095247,1
EQ-028,2026-04-07T19:00:00,PRES-001,,,0
EQ-037,2026-04-07T19:00:00,TEMP-001,85.53925886494054,,0
EQ-037,2026-04-07T19:00:00,VIB-001,,41.73242215713706,1
EQ-037,2026-04-07T19:00:00,PRES-001,,,1
EQ-019,2026-04-07T19:00:00,TEMP-001,38.57503021025079,,1
EQ-019,2026-04-07T19:00:00,VIB-001,,2.728962087571718,0
EQ-019,2026-04-07T19:00:00,PRES-001,,,1
EQ-014,2026-04-07T19:00:00,TEMP-001,91.74197115418497,,1
EQ-014,2026-04-07T19:00:00,VIB-001,,17.14108224010155,0
EQ-014,2026-04-07T19:00:00,PRES-001,,,1
EQ-050,2026-04-07T19:00:00,TEMP-001,73.65945252787002,,1
EQ-050,2026-04-07T19:00:00,VIB-001,,37.930409670038316,0
EQ-050,2026-04-07T19:00:00,PRES-001,,,0
EQ-030,2026-04-07T19:00:00,TEMP-001,17.259792253167923,,1
EQ-030,2026-04-07T19:00:00,VIB-001,,30.086019386636327,1
EQ-030,2026-04-07T19:00:00,PRES-001,,,1
EQ-022,2026-04-07T19:00:00,TEMP-001,17.965769739834656,,1
EQ-022,2026-04-07T19:00:00,VIB-001,,46.590528264236006,1
EQ-022,2026-04-07T19:00:00,PRES-001,,,1
EQ-016,2026-04-07T19:00:00,TEMP-001,91.7923714668977,,1
EQ-016,2026-04-07T19:00:00,VIB-001,,22.27758581626757,1
EQ-016,2026-04-07T19:00:00,PRES-001,,,1
EQ-010,2026-04-07T19:15:00,TEMP-001,73.08555200999876,,1
EQ-010,2026-04-07T19:15:00,VIB-001,,5.709166170763114,1
EQ-010,2026-04-07T19:15:00,PRES-001,,,0
EQ-028,2026-04-07T19:15:00,TEMP-001,24.280869422946225,,1
EQ-028,2026-04-07T19:15:00,VIB-001,,27.915439266749946,1
EQ-028,2026-04-07T19:15:00,PRES-001,,,1
EQ-016,2026-04-07T19:15:00,TEMP-001,78.84372721667349,,1
EQ-016,2026-04-07T19:15:00,VIB-001,,18.692178428221805,1
EQ-016,2026-04-07T19:15:00,PRES-001,,,1
EQ-049,2026-04-07T19:15:00,TEMP-001,55.037868237636225,,0
EQ-049,2026-04-07T19:15:00,VIB-001,,3.156313878050032,1
EQ-049,2026-04-07T19:15:00,PRES-001,,,1
EQ-011,2026-04-07T19:15:00,TEMP-001,44.781008914764975,,1
EQ-011,2026-04-07T19:15:00,VIB-001,,40.591454777198884,1
EQ-011,2026-04-07T19:15:00,PRES-001,,,1
EQ-012,2026-04-07T19:15:00,TEMP-001,60.46449311751594,,1
EQ-012,2026-04-07T19:15:00,VIB-001,,15.311098812798763,1
EQ-012,2026-04-07T19:15:00,PRES-001,,,1
EQ-037,2026-04-07T19:15:00,TEMP-001,62.43200495553764,,1
EQ-037,2026-04-07T19:15:00,VIB-001,,20.998845312671794,1
EQ-037,2026-04-07T19:15:00,PRES-001,,,1
EQ-027,2026-04-07T19:15:00,TEMP-001,59.91216005468361,,1
EQ-027,2026-04-07T19:15:00,VIB-001,,39.2717305427938,1
EQ-027,2026-04-07T19:15:00,PRES-001,,,1
EQ-026,2026-04-07T19:15:00,TEMP-001,67.98184633755909,,1
EQ-026,2026-04-07T19:15:00,VIB-001,,43.70045641479832,1
EQ-026,2026-04-07T19:15:00,PRES-001,,,1
EQ-029,2026-04-07T19:15:00,TEMP-001,64.1873604712995,,1
EQ-029,2026-04-07T19:15:00,VIB-001,,14.623897330013492,1
EQ-029,2026-04-07T19:15:00,PRES-001,,,0
EQ-013,2026-04-07T19:15:00,TEMP-001,22.78624290002858,,1
EQ-013,2026-04-07T19:15:00,VIB-001,,8.088890797574845,1
EQ-013,2026-04-07T19:15:00,PRES-001,,,1
EQ-035,2026-04-07T19:15:00,TEMP-001,16.703026109885997,,1
EQ-035,2026-04-07T19:15:00,VIB-001,,23.5224381196055,1
EQ-035,2026-04-07T19:15:00,PRES-001,,,0
EQ-037,2026-04-07T19:30:00,TEMP-001,47.440253832503,,1
EQ-037,2026-04-07T19:30:00,VIB-001,,31.74616458857261,1
EQ-037,2026-04-07T19:30:00,PRES-001,,,1
EQ-007,2026-04-07T19:30:00,TEMP-001,56.84453293423115,,0
EQ-007,2026-04-07T19:30:00,VIB-001,,6.20875464926155,1
EQ-007,2026-04-07T19:30:00,PRES-001,,,0
EQ-006,2026-04-07T19:30:00,TEMP-001,71.92063538744185,,1
EQ-006,2026-04-07T19:30:00,VIB-001,,49.77996970854827,0
EQ-006,2026-04-07T19:30:00,PRES-001,,,1
EQ-046,2026-04-07T19:30:00,TEMP-001,69.35058804306807,,1
EQ-046,2026-04-07T19:30:00,VIB-001,,19.699447327256486,1
EQ-046,2026-04-07T19:30:00,PRES-001,,,1
EQ-017,2026-04-07T19:30:00,TEMP-001,94.43506035996135,,1
EQ-017,2026-04-07T19:30:00,VIB-001,,9.415544591714974,1
EQ-017,2026-04-07T19:30:00,PRES-001,,,1
EQ-005,2026-04-07T19:30:00,TEMP-001,72.24960886814596,,0
EQ-005,2026-04-07T19:30:00,VIB-001,,5.183450878400059,0
EQ-005,2026-04-07T19:30:00,PRES-001,,,0
EQ-038,2026-04-07T19:30:00,TEMP-001,19.065470630990298,,1
EQ-038,2026-04-07T19:30:00,VIB-001,,19.991593367823384,1
EQ-038,2026-04-07T19:30:00,PRES-001,,,1
EQ-010,2026-04-07T19:30:00,TEMP-001,46.32516036230854,,1
EQ-010,2026-04-07T19:30:00,VIB-001,,14.95700469941279,1
EQ-010,2026-04-07T19:30:00,PRES-001,,,0
EQ-009,2026-04-07T19:30:00,TEMP-001,77.46196043807049,,1
EQ-009,2026-04-07T19:30:00,VIB-001,,46.7713455109041,1
EQ-009,2026-04-07T19:30:00,PRES-001,,,1
EQ-004,2026-04-07T19:30:00,TEMP-001,87.6625357497961,,0
EQ-004,2026-04-07T19:30:00,VIB-001,,30.954316070143406,1
EQ-004,2026-04-07T19:30:00,PRES-001,,,1
EQ-035,2026-04-07T19:30:00,TEMP-001,32.368959735119645,,1
EQ-035,2026-04-07T19:30:00,VIB-001,,10.344296910198997,0
EQ-035,2026-04-07T19:30:00,PRES-001,,,0
EQ-040,2026-04-07T19:30:00,TEMP-001,32.63835306210311,,1
EQ-040,2026-04-07T19:30:00,VIB-001,,11.076257839714089,1
EQ-040,2026-04-07T19:30:00,PRES-001,,,1
EQ-038,2026-04-07T19:45:00,TEMP-001,76.88619322976163,,0
EQ-038,2026-04-07T19:45:00,VIB-001,,4.155360870880936,1
EQ-038,2026-04-07T19:45:00,PRES-001,,,0
EQ-003,2026-04-07T19:45:00,TEMP-001,72.51949931239244,,1
EQ-003,2026-04-07T19:45:00,VIB-001,,17.2730730814383,1
EQ-003,2026-04-07T19:45:00,PRES-001,,,1
EQ-018,2026-04-07T19:45:00,TEMP-001,87.33577883686692,,1
EQ-018,2026-04-07T19:45:00,VIB-001,,,1
EQ-018,2026-04-07T19:45:00,PRES-001,,,1
EQ-029,2026-04-07T19:45:00,TEMP-001,,,1
EQ-029,2026-04-07T19:45:00,VIB-001,,25.38546111316936,1
EQ-029,2026-04-07T19:45:00,PRES-001,,,1
EQ-005,2026-04-07T19:45:00,TEMP-001,61.38501947873668,,1
EQ-005,2026-04-07T19:45:00,VIB-001,,27.73850245922118,0
EQ-005,2026-04-07T19:45:00,PRES-001,,,0
EQ-020,2026-04-07T19:45:00,TEMP-001,72.44896543955507,,1
EQ-020,2026-04-07T19:45:00,VIB-001,,15.5156141541757,1
EQ-020,2026-04-07T19:45:00,PRES-001,,,0
EQ-017,2026-04-07T19:45:00,TEMP-001,24.25863368525185,,1
EQ-017,2026-04-07T19:45:00,VIB-001,,43.58376736662352,1
EQ-017,2026-04-07T19:45:00,PRES-001,,,1
EQ-031,2026-04-07T19:45:00,TEMP-001,71.38673706518243,,1
EQ-031,2026-04-07T19:45:00,VIB-001,,40.83195167847391,1
EQ-031,2026-04-07T19:45:00,PRES-001,,,0
EQ-012,2026-04-07T19:45:00,TEMP-001,92.85681770558215,,1
EQ-012,2026-04-07T19:45:00,VIB-001,,46.3907584997202,1
EQ-012,2026-04-07T19:45:00,PRES-001,,,1
EQ-030,2026-04-07T19:45:00,TEMP-001,34.07963703902099,,0
EQ-030,2026-04-07T19:45:00,VIB-001,,30.644708058784037,1
EQ-030,2026-04-07T19:45:00,PRES-001,,,1
EQ-039,2026-04-07T19:45:00,TEMP-001,51.856689113841824,,1
EQ-039,2026-04-07T19:45:00,VIB-001,,9.697285693326945,1
EQ-039,2026-04-07T19:45:00,PRES-001,,,1
EQ-004,2026-04-07T19:45:00,TEMP-001,41.52224767274805,,1
EQ-004,2026-04-07T19:45:00,VIB-001,,9.919740629834456,1
EQ-004,2026-04-07T19:45:00,PRES-001,,,1
EQ-014,2026-04-07T19:45:00,TEMP-001,39.067608901521965,,1
EQ-014,2026-04-07T19:45:00,VIB-001,,27.14784540102682,1
EQ-014,2026-04-07T19:45:00,PRES-001,,,1
EQ-042,2026-04-07T19:45:00,TEMP-001,87.5276889628688,,1
EQ-042,2026-04-07T19:45:00,VIB-001,,1.1527909755833121,1
EQ-042,2026-04-07T19:45:00,PRES-001,,,1
EQ-033,2026-04-07T19:45:00,TEMP-001,63.051457292319846,,1
EQ-033,2026-04-07T19:45:00,VIB-001,,2.151877711900002,1
EQ-033,2026-04-07T19:45:00,PRES-001,,,1
EQ-024,2026-04-07T19:45:00,TEMP-001,24.27693818121803,,1
EQ-024,2026-04-07T19:45:00,VIB-001,,8.964723801547992,1
EQ-024,2026-04-07T19:45:00,PRES-001,,,1
EQ-013,2026-04-07T19:45:00,TEMP-001,48.837727520155276,,1
EQ-013,2026-04-07T19:45:00,VIB-001,,44.35516029788343,1
EQ-013,2026-04-07T19:45:00,PRES-001,,,1
EQ-045,2026-04-07T19:45:00,TEMP-001,60.125691638419745,,1
EQ-045,2026-04-07T19:45:00,VIB-001,,29.508691012388894,1
EQ-045,2026-04-07T19:45:00,PRES-001,,,1
EQ-001,2026-04-07T19:45:00,TEMP-001,66.62697608257717,,1
EQ-001,2026-04-07T19:45:00,VIB-001,,0.30564024883886765,1
EQ-001,2026-04-07T19:45:00,PRES-001,,,1
EQ-011,2026-04-07T19:45:00,TEMP-001,89.57593028572389,,0
EQ-011,2026-04-07T19:45:00,VIB-001,,14.914418038890343,1
EQ-011,2026-04-07T19:45:00,PRES-001,,,1
EQ-008,2026-04-07T20:00:00,TEMP-001,52.60110377175102,,1
EQ-008,2026-04-07T20:00:00,VIB-001,,37.73018663458578,0
EQ-008,2026-04-07T20:00:00,PRES-001,,,1
EQ-035,2026-04-07T20:00:00,TEMP-001,29.677905763003672,,1
EQ-035,2026-04-07T20:00:00,VIB-001,,33.983367362855084,1
EQ-035,2026-04-07T20:00:00,PRES-001,,,1
EQ-048,2026-04-07T20:00:00,TEMP-001,75.71830697887697,,1
EQ-048,2026-04-07T20:00:00,VIB-001,,26.559011445255514,1
EQ-048,2026-04-07T20:00:00,PRES-001,,,1
EQ-016,2026-04-07T20:00:00,TEMP-001,34.3618109698984,,1
EQ-016,2026-04-07T20:00:00,VIB-001,,23.541587426596895,1
EQ-016,2026-04-07T20:00:00,PRES-001,,,0
EQ-006,2026-04-07T20:00:00,TEMP-001,38.09690350947943,,0
EQ-006,2026-04-07T20:00:00,VIB-001,,3.446147799471383,1
EQ-006,2026-04-07T20:00:00,PRES-001,,,1
EQ-027,2026-04-07T20:00:00,TEMP-001,65.80801252976548,,1
EQ-027,2026-04-07T20:00:00,VIB-001,,,1
EQ-027,2026-04-07T20:00:00,PRES-001,,,0
EQ-025,2026-04-07T20:00:00,TEMP-001,25.47349211201725,,1
EQ-025,2026-04-07T20:00:00,VIB-001,,31.830039878138987,1
EQ-025,2026-04-07T20:00:00,PRES-001,,,1
EQ-046,2026-04-07T20:00:00,TEMP-001,65.99923126028443,,1
EQ-046,2026-04-07T20:00:00,VIB-001,,7.067215034549163,1
EQ-046,2026-04-07T20:00:00,PRES-001,,,1
EQ-045,2026-04-07T20:00:00,TEMP-001,17.693036014243955,,1
EQ-045,2026-04-07T20:00:00,VIB-001,,34.556344581444705,0
EQ-045,2026-04-07T20:00:00,PRES-001,,,1
EQ-039,2026-04-07T20:00:00,TEMP-001,70.09950821232599,,1
EQ-039,2026-04-07T20:00:00,VIB-001,,40.42758369667837,1
EQ-039,2026-04-07T20:00:00,PRES-001,,,1
EQ-002,2026-04-07T20:00:00,TEMP-001,88.22918160166108,,1
EQ-002,2026-04-07T20:00:00,VIB-001,,38.64179140400822,1
EQ-002,2026-04-07T20:00:00,PRES-001,,,1
EQ-031,2026-04-07T20:15:00,TEMP-001,29.773912571110728,,1
EQ-031,2026-04-07T20:15:00,VIB-001,,47.664546881881584,0
EQ-031,2026-04-07T20:15:00,PRES-001,,,1
EQ-021,2026-04-07T20:15:00,TEMP-001,70.97587448620214,,0
EQ-021,2026-04-07T20:15:00,VIB-001,,48.5575549269981,1
EQ-021,2026-04-07T20:15:00,PRES-001,,,1
EQ-047,2026-04-07T20:15:00,TEMP-001,92.41980324070187,,1
EQ-047,2026-04-07T20:15:00,VIB-001,,24.691147343725323,1
EQ-047,2026-04-07T20:15:00,PRES-001,,,1
EQ-040,2026-04-07T20:15:00,TEMP-001,91.02097122940118,,1
EQ-040,2026-04-07T20:15:00,VIB-001,,2.701303236602776,1
EQ-040,2026-04-07T20:15:00,PRES-001,,,1
EQ-013,2026-04-07T20:15:00,TEMP-001,76.33610982557055,,0
EQ-013,2026-04-07T20:15:00,VIB-001,,,1
EQ-013,2026-04-07T20:15:00,PRES-001,,,1
EQ-015,2026-04-07T20:15:00,TEMP-001,47.48299333417971,,1
EQ-015,2026-04-07T20:15:00,VIB-001,,4.830143175261892,1
EQ-015,2026-04-07T20:15:00,PRES-001,,,1
EQ-050,2026-04-07T20:15:00,TEMP-001,25.677382884859476,,1
EQ-050,2026-04-07T20:15:00,VIB-001,,28.68648897872152,1
EQ-050,2026-04-07T20:15:00,PRES-001,,,1
EQ-010,2026-04-07T20:15:00,TEMP-001,85.49368957275783,,1
EQ-010,2026-04-07T20:15:00,VIB-001,,38.16950068900651,1
EQ-010,2026-04-07T20:15:00,PRES-001,,,1
EQ-001,2026-04-07T20:15:00,TEMP-001,65.92190846583252,,0
EQ-001,2026-04-07T20:15:00,VIB-001,,24.950313199353864,1
EQ-001,2026-04-07T20:15:00,PRES-001,,,1
EQ-002,2026-04-07T20:15:00,TEMP-001,69.31578957380862,,0
EQ-002,2026-04-07T20:15:00,VIB-001,,,1
EQ-002,2026-04-07T20:15:00,PRES-001,,,1
EQ-024,2026-04-07T20:15:00,TEMP-001,21.67223659008787,,1
EQ-024,2026-04-07T20:15:00,VIB-001,,15.527261078927069,0
EQ-024,2026-04-07T20:15:00,PRES-001,,,1
EQ-046,2026-04-07T20:15:00,TEMP-001,89.09923653889709,,1
EQ-046,2026-04-07T20:15:00,VIB-001,,17.17752570458522,0
EQ-046,2026-04-07T20:15:00,PRES-001,,,1
EQ-028,2026-04-07T20:15:00,TEMP-001,94.28530825097627,,1
EQ-028,2026-04-07T20:15:00,VIB-001,,26.748390097479373,1
EQ-028,2026-04-07T20:15:00,PRES-001,,,1
EQ-039,2026-04-07T20:15:00,TEMP-001,40.48156456460853,,1
EQ-039,2026-04-07T20:15:00,VIB-001,,31.736055272416884,0
EQ-039,2026-04-07T20:15:00,PRES-001,,,0
EQ-016,2026-04-07T20:15:00,TEMP-001,74.83758776867026,,1
EQ-016,2026-04-07T20:15:00,VIB-001,,33.06140281089412,0
EQ-016,2026-04-07T20:15:00,PRES-001,,,1
EQ-033,2026-04-07T20:15:00,TEMP-001,81.13700841323225,,1
EQ-033,2026-04-07T20:15:00,VIB-001,,22.49713624825388,1
EQ-033,2026-04-07T20:15:00,PRES-001,,,1
EQ-003,2026-04-07T20:15:00,TEMP-001,29.409922971560523,,1
EQ-003,2026-04-07T20:15:00,VIB-001,,1.286716074395139,1
EQ-003,2026-04-07T20:15:00,PRES-001,,,1
EQ-026,2026-04-07T20:15:00,TEMP-001,61.482459872859366,,1
EQ-026,2026-04-07T20:15:00,VIB-001,,7.2715991954395935,1
EQ-026,2026-04-07T20:15:00,PRES-001,,,0
EQ-036,2026-04-07T20:30:00,TEMP-001,28.679159539621253,,1
EQ-036,2026-04-07T20:30:00,VIB-001,,43.56038248430295,1
EQ-036,2026-04-07T20:30:00,PRES-001,,,0
EQ-035,2026-04-07T20:30:00,TEMP-001,64.0288288052217,,1
EQ-035,2026-04-07T20:30:00,VIB-001,,4.687861801008209,1
EQ-035,2026-04-07T20:30:00,PRES-001,,,0
EQ-024,2026-04-07T20:30:00,TEMP-001,62.4494298490317,,1
EQ-024,2026-04-07T20:30:00,VIB-001,,15.14470484188532,1
EQ-024,2026-04-07T20:30:00,PRES-001,,,1
EQ-040,2026-04-07T20:30:00,TEMP-001,34.04854931005514,,0
EQ-040,2026-04-07T20:30:00,VIB-001,,8.876800366462279,0
EQ-040,2026-04-07T20:30:00,PRES-001,,,1
EQ-009,2026-04-07T20:30:00,TEMP-001,54.506676342733975,,1
EQ-009,2026-04-07T20:30:00,VIB-001,,25.90505572537064,1
EQ-009,2026-04-07T20:30:00,PRES-001,,,1
EQ-045,2026-04-07T20:30:00,TEMP-001,86.26772087734531,,1
EQ-045,2026-04-07T20:30:00,VIB-001,,45.89447667530114,1
EQ-045,2026-04-07T20:30:00,PRES-001,,,0
EQ-018,2026-04-07T20:30:00,TEMP-001,43.64836038335467,,1
EQ-018,2026-04-07T20:30:00,VIB-001,,42.69741360358065,1
EQ-018,2026-04-07T20:30:00,PRES-001,,,0
EQ-021,2026-04-07T20:30:00,TEMP-001,65.99712884089499,,1
EQ-021,2026-04-07T20:30:00,VIB-001,,23.17218277384671,1
EQ-021,2026-04-07T20:30:00,PRES-001,,,1
EQ-015,2026-04-07T20:30:00,TEMP-001,46.935508200888876,,1
EQ-015,2026-04-07T20:30:00,VIB-001,,9.54672730612156,1
EQ-015,2026-04-07T20:30:00,PRES-001,,,1
EQ-019,2026-04-07T20:30:00,TEMP-001,61.59393743752574,,0
EQ-019,2026-04-07T20:30:00,VIB-001,,7.198429429595027,1
